clade_name	metaphlan_SRR5930493	metaphlan_SRR5930494	metaphlan_SRR5930495	metaphlan_SRR5930497	metaphlan_SRR5930498	metaphlan_SRR5930499	metaphlan_SRR5930501	metaphlan_SRR5930502	metaphlan_SRR5930503	metaphlan_SRR5930504	metaphlan_SRR5930505	metaphlan_SRR5930506	metaphlan_SRR5930507	metaphlan_SRR5930508	metaphlan_SRR5930509	metaphlan_SRR5930510	metaphlan_SRR5930511	metaphlan_SRR5930512	metaphlan_SRR5930513	metaphlan_SRR5930514	metaphlan_SRR5930515	metaphlan_SRR5930516	metaphlan_SRR5930517	metaphlan_SRR5930518	metaphlan_SRR5930519	metaphlan_SRR5930520	metaphlan_SRR5930521	metaphlan_SRR5930522	metaphlan_SRR5930523	metaphlan_SRR5930526	metaphlan_SRR5930527	metaphlan_SRR5930528	metaphlan_SRR5930529	metaphlan_SRR5930530	metaphlan_SRR5930531	metaphlan_SRR5930532	metaphlan_SRR5930533	metaphlan_SRR5930534	metaphlan_SRR5930536
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107|f__FGB12107|g__GGB34797|s__GGB34797_SGB14322|t__SGB14322	0.0	0.0	0.0	0.0	0.45104	0.0	0.0212	0.0	0.28906	0.0	0.0	0.0	0.19435	0.0	0.02135	0.0	0.1825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	0.12023	0.0	0.0	0.0	0.0	0.00072
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium_SGB4425|t__SGB4425_group	0.0	0.0	0.0	0.0	0.34081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69322	0.0	0.0	0.0	0.0	0.0	1.07284	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neochristensenella|s__Candidatus_Neochristensenella_gallicola|t__SGB14138	0.0	0.0	0.0	0.0	0.2964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09088	0.01315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03047	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus|t__SGB8018	0.0	0.0	0.0	0.0	0.28721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2979|o__OFGB2979|f__FGB2979|g__GGB40351|s__GGB40351_SGB14301|t__SGB14301	0.0	0.0	0.0	0.0	0.1888	0.16778	0.39361	0.0	0.00851	0.0	0.00194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens|t__SGB5763_group	0.0	0.0	0.0	0.0	0.18139	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51747	0.68973	0.0	0.0	0.0	0.0	0.0	0.0	1.28358	0.0	0.0	0.0001	0.0	0.0	0.00025	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107|t__SGB15107	0.0	0.0	0.0	0.0	0.13575	0.0	0.06206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20545	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_intestinihominis|t__SGB71956	0.0	0.0	0.0	0.0	0.13449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB6370|t__SGB6370	0.0	0.0	0.0	0.0	0.13072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans|t__SGB8000	0.0	0.0	0.0	0.0	0.12298	0.0	0.0	0.0	0.0	0.00061	0.0	0.0	0.03574	0.00299	0.0	0.0	0.00143	0.0	0.0	0.00862	0.0	0.00857	0.0	0.02696	0.02512	0.04804	0.00367	0.0	0.0	0.0338	0.0	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF34_35BH|t__SGB5051	0.0	0.0	0.0	0.0	0.12056	0.0	0.00928	0.0	0.01038	0.0	0.29698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35741	0.0	0.0	0.00816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581|f__FGB9581|g__GGB9581|s__GGB9581_SGB4365|t__SGB4365	0.0	0.0	0.0	0.0	0.11476	0.0	0.22325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB74403|s__GGB74403_SGB53807|t__SGB53807	0.0	0.0	0.0	0.0	0.10152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03079	0.00264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.01133	0.0	0.0	0.0756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479|t__SGB72479	0.0	0.0	0.0	0.0	0.09522	0.0	0.00168	0.0	0.02357	0.0	0.07218	0.0	0.0	0.01255	0.06572	0.0	0.0	0.0	0.0	0.00421	0.0	0.01202	0.0	0.0	0.0	0.01451	0.0	0.0	0.04332	0.0	0.0	0.0	0.0	0.02894	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3321|s__GGB3321_SGB4395|t__SGB4395	0.0	0.0	0.0	0.0	0.09043	0.0	0.0	0.0	0.02838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918|f__FGB2918|g__GGB9239|s__GGB9239_SGB14181|t__SGB14181	0.0	0.0	0.0	0.0	0.08989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062|f__FGB73062|g__GGB9059|s__GGB9059_SGB13976|t__SGB13976	0.0	0.0	0.0	0.0	0.07814	0.0	4.34487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti|t__SGB4832	0.0	0.0	0.0	0.0	0.07754	0.0	0.0	0.0	0.11941	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06434	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260|t__SGB9260	0.0	0.0	0.0	0.0	0.07542	0.16896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21888	0.0	0.0	0.0	0.0	0.0	0.0	0.40855	0.0	0.0	0.0	0.0	0.25286	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris|t__SGB14870	0.0	0.0	0.0	0.0	0.07036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03369	0.01255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.0	0.00894	0.0	0.0	0.0	0.0	0.0	0.13725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__SGB5045	0.0	0.0	0.0	0.0	0.07019	0.0	0.06058	0.0	0.06844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29552	0.76594	0.0	0.0	0.0	0.00885	0.0	0.85845	0.0	0.0	0.0	0.00088	0.40313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68408	0.13003	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis|t__SGB1845	0.0	0.0	0.0	0.0	0.06893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00379	0.0	0.00562	0.0	0.01053	0.0	1.35315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_Marseille_P3087|t__SGB4813	0.0	0.0	0.0	0.0	0.06803	0.0	0.0	0.0	0.0827	0.0	0.0	0.0	0.0	0.0	0.03237	0.00097	0.01216	0.00117	0.19252	0.00567	0.0	0.14397	0.00061	0.0	0.0	0.0	0.0	0.03715	8.03934	0.0	0.0	0.0	0.0	0.0503	0.00057	0.0	0.0051	0.12496	0.20277
k__Bacteria|p__Firmicutes|c__CFGB76782|o__OFGB76782|f__FGB76782|g__GGB45596|s__GGB45596_SGB63306|t__SGB63306	0.0	0.0	0.0	0.0	0.05939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08196	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_phocaeensis|t__SGB4572	0.0	0.0	0.0	0.0	0.05071	0.0	0.0	0.0	0.0	0.40813	0.0	0.0	0.0	0.0	0.0	0.0	0.27733	0.0	0.15759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_13|t__SGB4659	0.0	0.0	0.0	0.0	0.04784	0.0	0.0	0.0	0.31001	0.0	0.11557	0.0	0.0	0.01731	0.0	0.0	0.08409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27875	0.0	5e-05	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4816	0.0	0.0	0.0	0.0	0.04725	0.0	0.02027	0.0	0.35959	0.0	0.02943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91171	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.10141	0.0	0.0	0.0	0.39788	0.0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens|t__SGB15497	0.0	0.0	0.0	0.0	0.0413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106	0.0	0.0	0.0	0.0	0.04125	0.04866	0.00772	0.00197	0.0	0.0	0.0	0.0	0.00013	0.4231	0.00186	0.0	0.0	0.06614	0.0	0.0	0.0	0.00043	0.03141	0.0	0.00189	0.01176	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.00408	0.0	3.84693	0.0	0.01266	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116|t__SGB15149	0.0	0.0	0.0	0.0	0.04085	0.0	0.0	0.0	0.0	0.0	0.28247	0.17272	0.0	0.0	0.0	0.0	0.36655	0.0	0.0	0.0	0.0	0.0	0.10422	0.38653	0.0	0.0	0.0	0.0	0.0	0.14657	0.02951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12617
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri|t__SGB7038	0.0	0.0	0.0	0.0	0.03984	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.00065	0.04225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03896	0.0	0.07689	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00782	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3510|s__GGB3510_SGB4687|t__SGB4687	0.0	0.0	0.0	0.0	0.03679	0.0	0.0	0.0	0.00655	0.0	0.00403	0.0	0.10082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05155	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.03056	0.0004	0.03968	0.0	0.0	0.03104	0.0	0.0003	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_H8|t__SGB4133	0.0	0.0	0.0	0.0	0.03612	0.0	0.0	0.0	0.01011	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1213|o__OFGB1213|f__FGB1213|g__GGB9788|s__GGB9788_SGB15411|t__SGB15411	0.0	0.0	0.0	0.0	0.02981	0.0	0.01607	0.0	0.0	0.0	0.0	0.01302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775|g__GGB3511|s__GGB3511_SGB4688|t__SGB4688	0.0	0.0	0.0	0.0	0.02893	0.0	0.0	0.0	0.0	0.13479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.0	0.0	0.0	0.0	0.02573	0.0	0.29129	0.0	0.0	0.0	0.09007	0.01367	0.11698	0.34981
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642|g__GGB9765|s__GGB9765_SGB15382|t__SGB15382	0.0	0.0	0.0	0.0	0.02579	0.0	0.00712	0.0	0.0	0.0	0.02272	0.0	0.0	0.0	0.0	0.0	0.03544	0.0	0.0	0.25728	0.0	0.0	0.0	0.0	0.0	0.01416	0.0	0.0	0.0	0.0	0.16656	0.22557	0.0	0.03225	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_stercoris|t__SGB4788	0.0	0.0	0.0	0.0	0.02564	0.0	0.23431	0.0	0.6171	0.0	0.0	0.0	0.0	0.0	0.16086	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.00359	0.0	0.0	0.0	0.0	0.0	0.33707	0.0	0.40312	2.85893	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_SGB2300|t__SGB2300	0.0	0.0	0.0	0.0	0.02554	0.91229	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_salivarius|t__SGB7082	0.0	0.0	0.0	0.0	0.02454	0.02662	0.08718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.02211	0.0	0.0	0.0	0.00328	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB4770	0.0	0.0	0.0	0.0	0.02327	0.0	0.031	0.0	0.01847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0654	0.00142	0.0	0.0	0.03206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02528	0.02263	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_paravirosa|t__SGB1785	0.0	0.0	0.0	0.0	0.01728	0.17383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01811	0.0	0.0	0.0	0.0	0.0	0.05399	0.04507	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6179|t__SGB6179	0.0	0.0	0.0	0.0	0.01684	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746	0.0	0.0	0.0	0.0	0.0	0.0	0.02951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri|t__SGB7039	0.0	0.0	0.0	0.0	0.01599	0.00138	0.01994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43281	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus|s__Coprobacillus_SGB6753|t__SGB6753	0.0	0.0	0.0	0.0	0.01585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07808	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__CFGB2987|o__OFGB2987|f__FGB2987|g__GGB9359|s__GGB9359_SGB14334|t__SGB14334	0.0	0.0	0.0	0.0	0.01562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04737	0.0	0.13239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_cibaria|t__SGB7114	0.0	0.0	0.0	0.0	0.01542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola|t__SGB10114	0.0	0.0	0.0	0.0	0.01225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01205	0.01587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05817	0.006	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__SGB16986	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01512	0.0	0.00603	0.0	0.0	0.00053	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_citronellolis|t__SGB12328	0.0	0.0	0.0	0.0	0.01075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_curvatus|t__SGB7249	0.0	0.0	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis|t__SGB33551	0.0	0.0	0.0	0.0	0.00826	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.06231	0.0	0.0	0.0	0.00747	0.0	0.00534	0.0	0.0	0.0	0.00634	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4747|t__SGB4747	0.0	0.0	0.0	0.0	0.00702	0.00034	0.0	0.0	0.0	0.0	0.0	0.52843	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB2838|o__OFGB2838|f__FGB2838|g__GGB28403|s__GGB28403_SGB40190|t__SGB40190	0.0	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_BSD2780120874_150323_B10|t__SGB4290	0.0	0.0	0.0	0.0	0.0062	0.00693	0.00518	0.0	6.98275	0.00032	0.00015	0.00164	3.87454	0.00326	0.00328	0.0	0.0	0.0	0.0	0.31088	0.0	0.00351	0.0	0.0	0.00082	0.00266	0.0	0.0	0.0	0.0	1.86196	0.00016	0.00537	0.00412	0.00396	0.00427	0.0	0.0	0.00317
k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915|f__FGB2915|g__GGB36267|s__GGB36267_SGB14177|t__SGB14177	0.0	0.0	0.0	0.0	0.00609	0.0	0.0	0.0	0.15223	0.0	0.01615	0.01223	0.0	0.0	0.02092	0.0	0.0272	0.0	0.0	0.19096	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
