clade_name	ERR6281997	ERR6229432	ERR6282298	ERR6281944	ERR6281939	ERR6282070	ERR6282137	ERR6282383	ERR6281677	ERR6281658	ERR6281586	ERR6281941	ERR6281751	ERR6281505	ERR6281499	ERR6281942	ERR6281433	ERR6281504	ERR6281431	ERR6281448	ERR6281500	ERR6281518	ERR6281342	ERR6281344	ERR6281340	ERR6281432	ERR6280948	ERR6281434	ERR6281341	ERR6281343	ERR6280910	ERR6279683	ERR6279682	ERR6281000	ERR6279680	ERR6280907	ERR6279679	ERR6279675	ERR6279678	ERR6279673	ERR6279677	ERR6280899	ERR6279674	ERR6279676	ERR6279681	ERR6279668	ERR6279671	ERR6279672	ERR6279667	ERR6279665	ERR6279663	ERR6279664	ERR6279666	ERR6279662	ERR6279658	ERR6279660	ERR6279670	ERR6279659	ERR6279656	ERR6279653	ERR6279654	ERR6279652	ERR6279669	ERR6279661	ERR6279651	ERR6279650	ERR6279649	ERR6279646	ERR6279648	ERR6279645	ERR6279644	ERR6279629	ERR6279655	ERR6279627	ERR6279647	ERR6279657	ERR6279625	ERR6279628	ERR6279626	ERR6279623	ERR6279621	ERR6279620	ERR6279615	ERR6279619	ERR6279616	ERR6279622	ERR6275684	ERR6279614	ERR6275681	ERR6279624	ERR6254871	ERR6254870	ERR6275661	ERR6243879	ERR6248618	ERR6264281	ERR6239138	ERR6243877	ERR6243880	ERR6243878	ERR6235717	ERR6235716	ERR6239139	ERR6236131	ERR6235718	ERR6233693	ERR6233692	ERR6232687	ERR6232688	ERR6233694	ERR6232529	ERR6232686	ERR6232528	ERR6232526	ERR6232525	ERR6232523	ERR6232521	ERR6232522	ERR6232527	ERR6232518	ERR6232425	ERR6232458	ERR6232382	ERR6231548	ERR6232524	ERR6231616	ERR6230278	ERR6230340	ERR6230326	ERR6231475	ERR6233695	ERR6230245	ERR6275682	ERR6275683	ERR6275678	ERR6275679	ERR6275680	ERR6275676	ERR6279618	ERR6275675	ERR6275672	ERR6275677	ERR6275671	ERR6275670	ERR6275669	ERR6275673	ERR6275667	ERR6275664	ERR6275665	ERR6275666	ERR6275659	ERR6275663	ERR6275674	ERR6275668	ERR6275652	ERR6271720	ERR6267711	ERR6271719	ERR6267712	ERR6257997	ERR6271721	ERR6273965	ERR6264280	ERR6254869
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838|g__GGB4672|s__GGB4672_SGB6461	0	0	0	0	0	0	0.03705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1307|o__OFGB1307|f__FGB1307|g__GGB3128|s__GGB3128_SGB4141	0	0	0	0	0	0	0.03282	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis	0	0	0	0	0	0	0.03261	0.00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8294|o__OFGB8294|f__FGB8294|g__GGB9328|s__GGB9328_SGB14291	0	0	0	0	0	0	0.02729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB80011|s__GGB80011_SGB15267	0	0	0	0	0	0	0.02725	0	4.08793	0	0	0	0.46753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13484	0	0	0	0	0	0	0	0	0	0	0	0	0.14622	0	0	0	0.02644	0	0	0.16254	0.0077	0	0	0	0	0	0	0	0.00105	0	0	0	0.18302	0	0	0.07642	0	0.02722	0.05393	0	0.01278	0.40064	0.13872	0	0.02326	0.00592	0	0.24604	1.25606	0.08184	0	0	0	0	0	0	0	0	1.01228	0	0	0	0	0.0022	0	0	0.09553	0	0	0	0	0	0.58483	0	0.12641	0	0	0	12.63102	0	0	0.03261	0	0	0	0	0	0	0	0	0	0	0	0	0.16159	0	0.19591	0	0	0	0	1.7013	1.92421	0	0	0	0.03043	0.03438	0	0	0	0	0.71243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03473	0	0	0	0	0	0	0	0	0.19164
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15108	0	0	0	0	0	0	0.02604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84027	0	0	0	0	0	0	0.57392	0	0	0	0	0	0.03257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37236	0	0	0	0	0	0	0	0.04631	0	0	0	0.04391	0	0	0	0	0	0	0.02821	0.01091	0	0	0	4.23042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3962	0	3.09066	0.01916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4913	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76428|o__OFGB76428|f__FGB76428|g__GGB9117|s__GGB9117_SGB14050	0	0	0	0	0	0	0.02394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_SGB4342	0	0	0	0	0	0	0.0234	0	0.03186	0	0	0	0	0	0	0	0	0	0	0	0	0.00247	0	0	0	0	0	0	0	0	0	0	0.01033	0	0.01819	0	0	0	0	0	0	0	0	0	0.00639	0	0	0	0.01878	0	0	0.04143	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0.02464	0.038	0	0	0	0	0	0	0.2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01664	0	0	0.00064	0	0	0	0	0	0	0	0	0.03941	0.00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30497	0	0	0	0	0	0	0.00149	0	0	0	0.01393	0	0	0.03496	0.00914	0	0	0	0	0.02484	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9091|s__GGB9091_SGB14020	0	0	0	0	0	0	0.0217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01044	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__GGB79674|s__GGB79674_SGB6837	0	0	0	0	0	0	0.02065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB15241	0	0	0	0	0	0	0.01762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22939	0	0	0	0	0.01487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76509|o__OFGB76509|f__FGB76509|g__GGB9170|s__GGB9170_SGB14108	0	0	0	0	0	0	0.01747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__GGB6129|s__GGB6129_SGB8775	0	0	0	0	0	0	0.01665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saudiense	0	0	0	0	0	0	0.0166	0.00878	0	0.06838	0	0.00497	0.25395	0	0.21056	0.04941	0	0	0	0	0.11867	0.0879	0	0.27358	0	0.00016	0	0.002	0	0.00817	0	0	0.04776	0.00074	0.13884	0.14304	0	0	0	0.82046	0.05461	0.50298	0	0	0	0.04657	0.01525	0.00494	0.97226	0	0.14546	0.31803	0.00136	0.0483	0	0	0.00408	0.0973	0.03488	0	0.19317	0	0.01781	0.41485	0	0	0.04167	0	0	0	0.09018	0	0	0	0	0.02282	0	0.00318	0.03828	0	0	0	0	0	0	0.00089	0	0	1.27165	0	0.00929	0	0	0	0.01651	0.00839	0	0.17885	0	0	0	0	0	0	0.03478	0	0	0	0.00141	0	0	0	0.22812	0	0	0	0	0	0	0	0.05363	0	0	0	0.03049	0.04243	0	0.03464	0	0	0.0129	0	0.02721	0	0	0	0	0	0.16371	0	0	0	0	0.00142	0.00532	0.06967	0.02643	0.00182	0.0106	0.10312	0.00134	0.17463	0.00564	0.32385	0	0.00411	0	0	0	0.07694	0.01787	0	0.03444	0.02767
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982|f__FGB2982|g__GGB9342|s__GGB9342_SGB14306	0	0	0	0	0	0	0.01629	0.25263	0.22638	0	0.02505	1.74801	0.01858	0	0.00985	0.68548	0	0	0	0.00533	0	0.15306	0	0.03588	0.09255	0	0	0.00573	0.19497	0	0.00185	0	0.00534	0	0.01208	0	0	0	0	0.13845	0	0.00076	0.0659	0	0.00192	0	0.00111	0.00662	0.00202	0	0.00225	0.02871	0	0.00012	0	0	0	0	0	0	0.06551	0	0.19076	0	0	0.00173	0.01248	0.05629	0.05189	0.03595	0.01301	0	0	0	0.08425	0	0	0.91616	0.03049	0	0	0.00119	0	0	0	0.01892	0.00574	0	0.02623	0	0.18969	0	0.00177	0	0	0.07096	0	0	0	0.24977	0	0	0.05523	0.00421	0.02405	0	0.02555	0.07566	0	0	0	0	0	0	0	0	0.35221	0	0	0	0	0	0	0	0.15575	0	0	0	0	0	0	0	0	0	0.01993	0	0.00485	0.00104	0	0	0.13869	0	0	0	0.42605	0.73527	0.0093	0.00656	0	1.61823	0.18863	1.79498	3.19268	0.74372	0.68053	0	0	0	0	0.50738	0.06629	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201|f__FGB1201|g__GGB2958|s__GGB2958_SGB3940	0	0	0	0	0	0	0.01628	0.00175	0	0	0	0	0	0	0	0	0	0	0.00867	0.00777	0	0.51778	0	0.01395	0	0	0.00555	0	0	0	0	0	0	0	0.02936	0	0	0	0	0	0.26719	0.0172	0	0.12729	0.00815	0	0	0	0	0	0	0.04092	0	0.02632	0	0	0	0	0	0	0.11255	0	0.60246	0	0	0	0.20892	0	0	0.11376	0.01389	0	0	0	0.12368	0.00884	0	0.10895	0.19101	0	0	0	0	0	0	0.15807	0.04702	0	0	0	0.08223	0	0.00281	0	0	0.05512	0	0	0.06169	0	0.03098	0	0.0366	0	0.0945	0	0	0.05803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279	0	0	0	0	0	0	0.15641	0.41134	0	0.06157	0	0	0	0	0	0	0.01945	0.00244	0	0	0	0	0	0	0.16087	0	0	0	0	0.01666	0.01193	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355|f__FGB1355|g__GGB3306|s__GGB3306_SGB4373	0	0	0	0	0	0	0.01271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06625	0.20386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0.14311	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei	0	0	0	0	0	0	0.01266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411	0.00929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0	0.00842	0	0	0	0	0.00313	0.01841	0	0	0.0834	0	0	0	0	0.03402	0.01944	0	0	0	3.12422	0	0	0	0	0	0.08651	0.1003	0	0	0	0.34717	0	0	0.01827	0	0	0	0	0	0	0	0	0	0.01648	0	0	0	0	0	0	0	0	0	0	0.00169	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_SGB14211	0	0	0	0	0	0	0.0115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107	0	0	0	0	0	0	0.01124	0.23744	0.00463	0	0	0	0	0	0.00583	0	0	0	0	0	0	0.0257	0.01722	0	0	0	0.00506	0	0.02747	0	0	0	0	0	0.05575	0	0	0	0	0	0	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02048	0	0	0.20387	0.02112	0.00754	0	0	0.00035	0.00053	0	0	0	0	0	0.01217	0	0.01255	0	0.00234	0.05243	0	0	0	0.01208	0	0	0	0	0.06578	0	0	0	0.05594	0.68063	0	0.00198	0.05785	0.00385	0	0	0.18785	0	0	0	0	0	0	0	0	0.28773	0	0	0	0	0	0	0	0	0	0	0.02036	0	0	0.17857	0	0	0	0	0	0.0021	0.00449	0	0.00617	0	0	0	0	0.00207	0	0.02624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_kobei	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66092	0	0	0	0	0	0	0	0	0.00386	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.43688	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_roggenkampii	0	0	0	0	0	0	0.00915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14351	0	0	0	0	0	0	0.00851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49604	0	0	0	0	0	0	0.03277	0	0	0	0	0	0	0	0	0	0	0.19235	0	0	0	0	0	0	0	0	0	0	0.40947	0	0	0.05162	0	0	0	0	0	0	0.01989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_SGB15292	0	0	0	0	0	0	0.00808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001270J_160509_D11	0	0	0	0	0	0	0.00579	0	0	0	0	0.00045	0	0	0	0.00442	0	0	0.02443	0	0.03051	0.00433	0	0.04918	0	0	0	0	0	0	0	0	0.04522	0.00948	0.05021	0	0	0	0	0.1647	0.17474	0.07046	0	0	0.00774	0.02136	0.01756	0.02083	0.75278	0	0.015	0.00489	0.014	0	0	0	0	0	0.0529	0	0.14461	0	0.02294	0	0	0	0.09577	0	0	0	0.16134	0	0	0.00145	0	0.11398	0.00167	0	0.09918	0	0	0	0	0	0	0	0	0	0.51043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224	0	0	0	0	0	0	0	0	0	0	0	0.00814	0	0.03501	0.04023	0.06984	0	0	0	0.05363	0.00135	0.01903	0	0	0	0	0	0.07642	0.0052	0.01426	0	0	0	0.04614	0.10405	0.04381	0	0.15863	0.04332	0.11529	0.01028	0	0	0.0211	0	0	0	0	0.04556	0.00198	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB80055|s__GGB80055_SGB4053	0	0	0	0	0	0	0.00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6828	0	0	2.84333	0.14642	0	0	0	0	2.63657	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09588	0	0	3.97761	0	0	4.75416	0	2.92953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68935	0	0	0	0	0	0	0	0	0	2.62916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10317	0	0	0	0	2.41001	0	0	0	0	0	0	6.4773	0	0	0	0	0	0	0	0	0	0	0	0	2.12056	0.92199	6.12673	0	0	0	0	0	2.26696	0	0	0	0	5.95997	3.08744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00569	0	0	0	0	1.66221	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_NM10	0	0	0	0	0	0	0.00509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9616|s__GGB9616_SGB15062	0	0	0	0	0	0	0.00497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02581	0	0	0	0.00574	0	0	0	0.01167	0	0	0	0	0	0	0	0	0	0	0.00261	0.0752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0.03518	0.03922	0	0.04602	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	0.00954	0	0	0	0	0.06331	0	0	0	0
