#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	metaphlan_SRR6000869	metaphlan_SRR6000870	metaphlan_SRR6000871	metaphlan_SRR6000873	metaphlan_SRR6000874	metaphlan_SRR6000877	metaphlan_SRR6000878	metaphlan_SRR6000890	metaphlan_SRR6000891	metaphlan_SRR6000892	metaphlan_SRR6000893	metaphlan_SRR6000894	metaphlan_SRR6000895	metaphlan_SRR6000896	metaphlan_SRR6000899	metaphlan_SRR6000900	metaphlan_SRR6000901	metaphlan_SRR6000902	metaphlan_SRR6000903	metaphlan_SRR6000905	metaphlan_SRR6000906	metaphlan_SRR6000907	metaphlan_SRR6000908	metaphlan_SRR6000909	metaphlan_SRR6000910	metaphlan_SRR6000911	metaphlan_SRR6000912	metaphlan_SRR6000920	metaphlan_SRR6000921	metaphlan_SRR6000931	metaphlan_SRR6000932	metaphlan_SRR6000940	metaphlan_SRR6000942	metaphlan_SRR6000944	metaphlan_SRR6000945	metaphlan_SRR6000946	metaphlan_SRR6000947	metaphlan_SRR6000949
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae	0.0	0.0	0.0	0.03919	0.0	0.0	0.0	0.0	0.0	0.00089	0.00316	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.01463	0.0	0.0	0.0	0.0	0.00451	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB2107|o__OFGB2107|f__FGB2107	0.0	0.0	0.0	0.03526	0.0	0.0	0.0	0.0	0.25846	0.0	0.0	0.0	0.02837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31736	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1437|o__OFGB1437|f__FGB1437	0.0	0.0	0.0	0.02383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06969	0.0	0.0	0.0	0.0	0.22961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783	0.0	0.0	0.0	0.01398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9089	0.05897	0.0	0.0	0.0	0.0	0.31396	0.0	0.0	0.096	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08154	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.0	0.0	0.0	0.00999	0.0	0.0	0.0	0.0	0.0	0.0	0.00232	0.04843	0.0	0.0	0.00267	0.0	0.0	0.0	0.00303	0.0	0.0	0.01571	0.0	0.00333	0.0	0.0	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1211|o__OFGB1211|f__FGB1211	0.0	0.0	0.0	0.00729	0.0	0.0	0.0	0.0	0.02294	0.02114	0.06433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.00392	0.0	0.0	0.03691	0.0	0.06786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	0.0	0.0	0.0	0.00596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.00314	0.0	0.00011	0.01082	0.0	0.0	0.00193	0.0023	0.00248	0.0	0.02654	0.0	0.0	0.00159	0.00616	0.0	0.00045	0.00032	0.001	0.0	0.00042	0.0	0.0004	0.02151	0.0	0.00061	0.00121	0.0	0.00122	0.00041	0.00211
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB3277	0.0	0.0	0.0	0.91092	0.0	0.0	2.7795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1364	0.0	0.0	0.0	0.48076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770	0.0	0.0	0.0	0.27078	0.0	0.0	0.0	0.0	0.0	0.96662	0.0	0.01239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01543	0.01545	0.0	0.0	0.0	0.00179	0.0	0.0	0.01123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07132	0.02384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9531	0.0	0.0	0.0	0.20148	0.0	0.0	0.0	0.0	0.01249	0.05046	0.00664	0.00686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03664	0.0	0.10246	0.00925	0.24028	0.0	0.00883	0.0	0.27975	0.01997	0.0	0.16033	0.0	0.13773	0.0	0.0	0.02734	0.08085	0.10288
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus	0.0	0.0	0.0	0.1142	0.0	0.0	0.0	0.0	0.0	0.0	0.01852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02934	0.0	0.0	0.0	0.0	0.05957	0.0	0.0	0.0	0.0	0.16679	0.86399	0.13234	0.0	0.0	1.7466	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__GGB3677	0.0	0.0	0.0	0.10879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified	0.0	0.0	0.0	0.08502	0.0	0.0	0.0	0.0	0.0	0.0	0.21634	0.0	0.0	0.28011	0.0	0.0	0.0	0.0	0.0	0.0	0.01624	0.0	0.0	0.0	0.0	0.31244	0.0	0.0	0.26665	0.0	0.0	0.0	0.0	0.27716	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9621	0.0	0.0	0.0	0.07544	0.0	0.0	0.0	0.0	0.13641	0.0	0.0	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.12583	0.07929	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.0	0.00591	0.01473
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc	0.0	0.0	0.0	0.06578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01251	0.0	0.0	0.0	0.12776	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Neglectibacter	0.0	0.0	0.0	0.05445	0.0	0.0	0.0	0.0	0.0	0.25084	0.00368	0.02065	0.00227	0.0	0.0	0.0	0.0	0.07572	0.0	0.0	0.0	0.13636	0.02226	0.00233	0.00329	0.03905	0.0	1.01368	0.0	0.0	0.00382	0.62367	0.12234	0.0	0.0	0.0641	0.0	0.0038
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Frisingicoccus	0.0	0.0	0.0	0.04839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01033	0.174	0.0	0.0	0.85185	0.0	0.00054
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3003	0.0	0.0	0.0	0.04225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175	0.0	0.0	0.0	0.03919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01972	0.38761	0.0	0.0	0.0	0.0	0.11117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49089	0.04645	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Isoptericola	0.0	0.0	0.0	0.03919	0.0	0.0	0.0	0.0	0.0	0.00089	0.00316	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.01463	0.0	0.0	0.0	0.0	0.00451	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6006	0.0	0.0	0.0	0.03526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29877	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bariatricus	0.0	0.0	0.0	0.02492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.00587	0.0	0.0	0.0	0.0	0.0	0.0	0.00385	0.0	0.04729	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1437|o__OFGB1437|f__FGB1437|g__GGB3518	0.0	0.0	0.0	0.02383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__GGB74708	0.0	0.0	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3818	0.0	0.0	0.0	0.01958	0.0	0.03655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04273	0.08148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03722	0.0
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718|f__FGB9718|g__GGB3569	0.0	0.0	0.0	0.01605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.02514	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9545	0.0	0.0	0.0	0.01573	0.0	0.0	0.0	0.0	0.0	0.00343	0.06201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04989	0.0	0.0	0.0	0.0	0.04789	0.0	0.0236	0.0	0.0	0.0	0.0	0.03299	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	0.0	0.0	0.0	0.01547	0.00285	0.08964	0.0	0.00826	0.01511	0.0	0.0	0.0128	0.00039	0.0	0.02777	0.00887	0.01138	0.0	0.14514	0.04176	0.00148	0.00146	0.0	0.08171	0.01054	0.00378	0.0	0.04902	0.00055	0.0	0.01792	0.0047	0.10966	0.00302	0.0	0.0739	0.0063	0.00304
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB80011	0.0	0.0	0.0	0.01398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9089	0.05897	0.0	0.0	0.0	0.0	0.31396	0.0	0.0	0.096	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__GGB9781	0.0	0.0	0.0	0.01386	0.0	0.0	0.0	0.0	0.0	0.09489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206	0.00286	0.0084	0.0	0.00082	0.0	0.00658	0.0	0.0	0.0	0.0	0.00511	0.0	0.0	0.0	0.0	0.09766	0.00205	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0.0	0.0	0.0	0.00999	0.0	0.0	0.0	0.0	0.0	0.0	0.00232	0.04843	0.0	0.0	0.00267	0.0	0.0	0.0	0.00303	0.0	0.0	0.01571	0.0	0.00333	0.0	0.0	0.0	0.0212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB48168	0.0	0.0	0.0	0.00988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.00035	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia	0.0	0.0	0.0	0.00896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.01168	0.0	0.00951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.12924	0.0	0.00487	0.0	0.0	0.01668	0.0
k__Bacteria|p__Firmicutes|c__CFGB1211|o__OFGB1211|f__FGB1211|g__GGB2970	0.0	0.0	0.0	0.00729	0.0	0.0	0.0	0.0	0.02294	0.02114	0.06433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.0	0.00392	0.0	0.0	0.03691	0.0	0.06786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__GGB45491	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.0	0.04213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.03407	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.07943	0.0	0.0	0.0	0.00083	0.0	0.00319
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia	0.0	0.0	0.0	0.00596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Schneewindia	0.0	0.0	0.0	0.00529	0.0	0.0	0.00554	0.0	0.0	0.0	0.0	0.02033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318	0.00546	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.00394	0.0	0.0	0.01399	0.00021	0.0	0.0	0.00887	0.0001	0.00301
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB48165	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified	0.0	0.0	0.0	0.00355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10555	0.0	0.0	0.0	0.0	0.0	0.0	0.18441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00955	0.01374	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella	0.0	0.0	0.0	0.00327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05194	0.0	0.0	0.0	0.71115	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.06715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01002	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3497	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04615	0.0	0.07245	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004|g__GGB58158	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.00314	0.0	0.00011	0.01082	0.0	0.0	0.00193	0.0023	0.00248	0.0	0.02654	0.0	0.0	0.00159	0.00616	0.0	0.00045	0.00032	0.001	0.0	0.00042	0.0	0.0004	0.02151	0.0	0.00061	0.00121	0.0	0.00122	0.00041	0.00211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neoruminococcus	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.0	0.00587
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02971	0.0	0.0	0.0	0.0	0.0	0.0001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01303	0.0	0.0	0.0	0.00722	0.0	0.0	0.15941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_massiliensis	0.0	0.0	0.0	2.17462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64186	0.0	0.0	2.24865	0.0	0.0	0.0	5.13658	5.77922	0.0	1.64607	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.0	0.0	0.0	1.71181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10617	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0.0	0.0	0.0	1.43414	0.0	8.32103	0.42115	0.0	0.05209	19.00669	1.672	2.52415	0.0	0.0	4.574	0.0	15.07828	0.0	0.0	5.32608	1.59828	1.31626	0.0	0.0	0.0	2.07889	0.0	4.18628	0.0	0.0	4.53637	0.0	1.96919	0.00152	0.0	8.87077	0.0	0.21144
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB3277|s__GGB3277_SGB4327	0.0	0.0	0.0	0.91092	0.0	0.0	2.7795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1364|s__GGB1364_SGB1833	0.0	0.0	0.0	0.48076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898|f__FGB2898|g__GGB9210|s__GGB9210_SGB14149	0.0	0.0	0.0	0.38372	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_legallii	0.0	0.0	0.0	0.24813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9531|s__GGB9531_SGB14932	0.0	0.0	0.0	0.20148	0.0	0.0	0.0	0.0	0.01249	0.05046	0.00664	0.00686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03664	0.0	0.10246	0.00925	0.24028	0.0	0.00883	0.0	0.27975	0.01997	0.0	0.16033	0.0	0.13773	0.0	0.0	0.02734	0.08085	0.10288
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15390	0.0	0.0	0.0	0.15584	0.0	0.0	0.0	0.0	0.0	0.96662	0.0	0.01127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06906	0.02384
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15389	0.0	0.0	0.0	0.11494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.01545	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	0.0	0.0	0.0	0.1142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02934	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.16679	0.86399	0.13234	0.0	0.0	1.7466	0.0	0.0
